Dates,variable,value
2019-11-25,KLCI,1596.84
2019-11-26,KLCI,1591.35
2019-11-27,KLCI,1583.87
2019-11-28,KLCI,1587.18
2019-11-29,KLCI,1583.77
2019-12-02,KLCI,1561.74
2019-12-03,KLCI,1570.55
2019-12-04,KLCI,1562.27
2019-12-05,KLCI,1560.93
2019-12-06,KLCI,1563.58
2019-12-09,KLCI,1568.44
2019-12-10,KLCI,1562.71
2019-12-11,KLCI,1561.79
2019-12-12,KLCI,1563.19
2019-12-13,KLCI,1567.34
2019-12-16,KLCI,1571.16
2019-12-17,KLCI,1569.35
2019-12-18,KLCI,1576.95
2019-12-19,KLCI,1599.11
2019-12-20,KLCI,1596.01
2019-12-23,KLCI,1610.18
2019-12-24,KLCI,1614.18
2019-12-25,KLCI,1604.23
2019-12-26,KLCI,1604.23
2019-12-27,KLCI,1603.55
2019-12-30,KLCI,1610.61
2019-12-31,KLCI,1615.67
2020-01-01,KLCI,1588.76
2020-01-02,KLCI,1588.76
2020-01-03,KLCI,1602.5
2020-01-06,KLCI,1611.38
